patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
top2_mean,ensemble_mse_l1,CNV,178,250,5.053437438534635,2.73793004433655,112,0.6292134831460674
top2_mean,ensemble_mse_l1,DME,167,250,4.165933534380979,2.9584091999888784,74,0.4431137724550898
top2_mean,ensemble_mse_l1,DRUSEN,169,250,1.334741773536361,1.5730084462226812,10,0.05917159763313609
top2_mean,ensemble_mse_l1,NORMAL,171,250,0.5868796828857599,1.098273853894155,4,0.023391812865497075
top2_mean,ensemble_mse_retina,CNV,178,250,5.196605748405289,3.273892873953598,103,0.5786516853932584
top2_mean,ensemble_mse_retina,DME,167,250,4.421334592872107,3.4048836217635996,68,0.40718562874251496
top2_mean,ensemble_mse_retina,DRUSEN,169,250,1.2110967589681794,1.7360173950978635,10,0.05917159763313609
top2_mean,ensemble_mse_retina,NORMAL,171,250,0.3580548691057503,0.9640468865931776,3,0.017543859649122806
top2_mean,ensemble_mse_l1_retina,CNV,178,250,4.746833726678029,2.6472177001394335,117,0.6573033707865169
top2_mean,ensemble_mse_l1_retina,DME,167,250,3.971247197218272,2.8976979332022226,79,0.47305389221556887
top2_mean,ensemble_mse_l1_retina,DRUSEN,169,250,1.2028892589603313,1.5345896754778383,13,0.07692307692307693
top2_mean,ensemble_mse_l1_retina,NORMAL,171,250,0.4548181946120046,0.9706192461854526,2,0.011695906432748537
top2_mean,ensemble_all_base,CNV,178,250,5.2337501182025665,3.3165272185233023,102,0.5730337078651685
top2_mean,ensemble_all_base,DME,167,250,4.471460628194396,3.2952718132957037,72,0.4311377245508982
top2_mean,ensemble_all_base,DRUSEN,169,250,1.2817308364473974,1.7415557029490445,11,0.0650887573964497
top2_mean,ensemble_all_base,NORMAL,171,250,0.4056783025402106,0.9801218157098227,4,0.023391812865497075
