patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
max,95,topk_mse_10,0.018461008369922604,0.9352197088960698,0.5401574803149606,0.98989898989899,0.40329218106995884,0.5730994152046783,0.013422818791946308,147,2,290,196
max,97,topk_mse_10,0.022565265670418683,0.9352197088960698,0.4503937007874016,1.0,0.28189300411522633,0.43980738362760835,0.0,149,0,349,137
max,99,topk_mse_10,0.03372326299548146,0.9352197088960698,0.31181102362204727,1.0,0.10082304526748971,0.18317757009345795,0.0,149,0,437,49
max,95,ensemble_mse_l1,4.492557541588286,0.8902836468086281,0.5669291338582677,0.9906976744186047,0.4382716049382716,0.6077032810271041,0.013422818791946308,147,2,273,213
max,97,ensemble_mse_l1,6.389377239680953,0.8902836468086281,0.4330708661417323,1.0,0.25925925925925924,0.4117647058823529,0.0,149,0,360,126
max,99,ensemble_mse_l1,9.096422180208254,0.8902836468086281,0.31181102362204727,1.0,0.10082304526748971,0.18317757009345795,0.0,149,0,437,49
max,95,ensemble_mse_l1_ssim,4.0526867657728385,0.874388930317342,0.5322834645669291,0.9896373056994818,0.39300411522633744,0.5625920471281296,0.013422818791946308,147,2,295,191
max,97,ensemble_mse_l1_ssim,5.206762865731387,0.874388930317342,0.4283464566929134,0.992,0.2551440329218107,0.40589198036006546,0.006711409395973154,148,1,362,124
max,99,ensemble_mse_l1_ssim,7.306700944903986,0.874388930317342,0.30708661417322836,1.0,0.09465020576131687,0.17293233082706766,0.0,149,0,440,46
max,95,ensemble_mse_retina,5.193217404725841,0.9134145331013339,0.5669291338582677,0.9953051643192489,0.43621399176954734,0.6065808297567954,0.006711409395973154,148,1,274,212
max,97,ensemble_mse_retina,6.7380838404626155,0.9134145331013339,0.46771653543307085,1.0,0.3045267489711934,0.4668769716088328,0.0,149,0,338,148
max,99,ensemble_mse_retina,11.035761013476542,0.9134145331013339,0.31338582677165355,1.0,0.102880658436214,0.1865671641791045,0.0,149,0,436,50
max,95,ensemble_mse_ssim_topk,5.287747857078585,0.9132902477421492,0.5448818897637795,0.9900497512437811,0.4094650205761317,0.5793304221251819,0.013422818791946308,147,2,287,199
max,97,ensemble_mse_ssim_topk,6.729959805675222,0.9132902477421492,0.4456692913385827,1.0,0.2757201646090535,0.432258064516129,0.0,149,0,352,134
max,99,ensemble_mse_ssim_topk,10.070002370523063,0.9132902477421492,0.3165354330708661,1.0,0.10699588477366255,0.19330855018587362,0.0,149,0,434,52
max,95,ensemble_l1_ssim_topk,3.9746853151567656,0.8993564780291103,0.5716535433070866,0.9863636363636363,0.44650205761316875,0.6147308781869688,0.020134228187919462,146,3,269,217
max,97,ensemble_l1_ssim_topk,5.2158445736566055,0.8993564780291103,0.4503937007874016,1.0,0.28189300411522633,0.43980738362760835,0.0,149,0,349,137
max,99,ensemble_l1_ssim_topk,7.749557947127748,0.8993564780291103,0.31181102362204727,1.0,0.10082304526748971,0.18317757009345795,0.0,149,0,437,49
max,95,ensemble_mse_l1_retina,4.337622109826597,0.9014969481039578,0.5795275590551181,0.9910313901345291,0.4547325102880658,0.6234132581100141,0.013422818791946308,147,2,265,221
max,97,ensemble_mse_l1_retina,6.068169180433387,0.9014969481039578,0.4409448818897638,1.0,0.26954732510288065,0.4246353322528363,0.0,149,0,355,131
max,99,ensemble_mse_l1_retina,9.572649003060201,0.9014969481039578,0.2992125984251969,1.0,0.08436213991769548,0.1555977229601518,0.0,149,0,445,41
max,95,ensemble_all_base,4.542585430744114,0.9090369265611622,0.5716535433070866,0.9908256880733946,0.4444444444444444,0.6136363636363636,0.013422818791946308,147,2,270,216
max,97,ensemble_all_base,6.036529997391084,0.9090369265611622,0.44251968503937006,1.0,0.2716049382716049,0.42718446601941745,0.0,149,0,354,132
max,99,ensemble_all_base,9.012835399275248,0.9090369265611622,0.3165354330708661,1.0,0.10699588477366255,0.19330855018587362,0.0,149,0,434,52
top2_mean,95,mse,0.0020331262028776107,0.912572154555749,0.6125984251968504,0.9878048780487805,0.5,0.6639344262295082,0.020134228187919462,146,3,243,243
top2_mean,97,mse,0.0026787937059998507,0.912572154555749,0.4692913385826772,1.0,0.3065843621399177,0.4692913385826772,0.0,149,0,337,149
top2_mean,99,mse,0.003772756534162907,0.912572154555749,0.33700787401574805,1.0,0.1337448559670782,0.23593466424682397,0.0,149,0,421,65
top2_mean,95,l1,0.030714985355734824,0.85940563979341,0.47401574803149604,0.9871794871794872,0.3168724279835391,0.4797507788161994,0.013422818791946308,147,2,332,154
top2_mean,97,l1,0.031810182929039,0.85940563979341,0.4393700787401575,0.9850746268656716,0.2716049382716049,0.4258064516129032,0.013422818791946308,147,2,354,132
top2_mean,99,l1,0.036550673097372054,0.85940563979341,0.3291338582677165,1.0,0.12345679012345678,0.21978021978021978,0.0,149,0,426,60
top2_mean,95,ssim_error,0.3236772060394287,0.7884525091833071,0.3590551181102362,0.9540229885057471,0.17078189300411523,0.28970331588132636,0.026845637583892617,145,4,403,83
top2_mean,97,ssim_error,0.35225492000579833,0.7884525091833071,0.29133858267716534,0.95,0.07818930041152264,0.1444866920152091,0.013422818791946308,147,2,448,38
top2_mean,99,ssim_error,0.38923607289791107,0.7884525091833071,0.26614173228346455,0.9166666666666666,0.04526748971193416,0.08627450980392157,0.013422818791946308,147,2,464,22
top2_mean,95,mse_ssim_score,0.06628429014235734,0.796793437733035,0.36850393700787404,0.956989247311828,0.1831275720164609,0.307426597582038,0.026845637583892617,145,4,397,89
top2_mean,97,mse_ssim_score,0.07173929393291473,0.796793437733035,0.31338582677165355,0.9629629629629629,0.10699588477366255,0.1925925925925926,0.013422818791946308,147,2,434,52
top2_mean,99,mse_ssim_score,0.08047075383365153,0.796793437733035,0.2677165354330709,0.92,0.047325102880658436,0.09001956947162426,0.013422818791946308,147,2,463,23
top2_mean,95,retina_band_mse,0.0024808112706523385,0.9112050156047173,0.5984251968503937,0.9914893617021276,0.4794238683127572,0.6463245492371706,0.013422818791946308,147,2,253,233
top2_mean,97,retina_band_mse,0.002864863523282108,0.9112050156047173,0.525984251968504,0.9946524064171123,0.38271604938271603,0.5527488855869243,0.006711409395973154,148,1,300,186
