run_id,level,score_mode,metric,point,ci_low,ci_high,std,iterations
ae_mse_l128_e60,patient_mean,ensemble_all_base,fpr,0.1409395973154362,0.0869492753623188,0.1946379820270731,0.0281649604666642,1000
ae_mse_l128_e60,patient_max,mse,auroc,0.908954069655039,0.8838604202426792,0.9301269938633928,0.0117305499598458,1000
ae_mse_l128_e60,patient_max,mse,accuracy,0.5606299212598426,0.5196850393700787,0.5984645669291339,0.0201490880416071,1000
ae_mse_l128_e60,patient_max,mse,precision,0.9952153110047848,0.9846919152276296,1.0,0.0046528211031014,1000
ae_mse_l128_e60,patient_max,mse,recall,0.4279835390946502,0.3806511777626297,0.4712206823027718,0.0226615950880417,1000
ae_mse_l128_e60,patient_max,mse,f1,0.5985611510791367,0.5514081801622784,0.6403412782681732,0.0222836332386107,1000
ae_mse_l128_e60,patient_max,mse,fpr,0.0067114093959731,0.0,0.0222222222222222,0.0066021247390209,1000
ae_mse_l128_e60,patient_max,l1,auroc,0.851175187118513,0.8144229890394675,0.8821035303640937,0.0172768188030216,1000
ae_mse_l128_e60,patient_max,l1,accuracy,0.4929133858267716,0.453503937007874,0.5291732283464566,0.020043401774827,1000
ae_mse_l128_e60,patient_max,l1,precision,0.9823529411764704,0.9589583333333334,1.0,0.0101786566762409,1000
ae_mse_l128_e60,patient_max,l1,recall,0.3436213991769547,0.3022159422194118,0.3862226247492734,0.0216607424474389,1000
ae_mse_l128_e60,patient_max,l1,f1,0.5091463414634146,0.4605868385511387,0.5550660792951542,0.0240654802239572,1000
ae_mse_l128_e60,patient_max,l1,fpr,0.0201342281879194,0.0,0.046979865771812,0.0115457322213506,1000
ae_mse_l128_e60,patient_max,ssim_error,auroc,0.7795177728063634,0.7344223176932757,0.8184638641645829,0.0214016893427871,1000
ae_mse_l128_e60,patient_max,ssim_error,accuracy,0.3417322834645669,0.305511811023622,0.3779527559055118,0.0186514057913101,1000
ae_mse_l128_e60,patient_max,ssim_error,precision,0.925,0.8611023206751055,0.9753086419753086,0.0297868606518718,1000
ae_mse_l128_e60,patient_max,ssim_error,recall,0.1522633744855967,0.1234259963653269,0.1857142857142857,0.016317455307552,1000
