level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_mean,l1,fpr,0.27485380116959063,0.20688038793103447,0.33880488034671186,0.033883724007499505,1000
patient_mean,ssim_error,auroc,0.6946435479099824,0.6463286827828085,0.740589270157528,0.02314452977530825,1000
patient_mean,ssim_error,accuracy,0.6364963503649635,0.6,0.672992700729927,0.01835335483034264,1000
patient_mean,ssim_error,precision,0.8423772609819121,0.8025974025974026,0.8821918103448276,0.019658241058891166,1000
patient_mean,ssim_error,recall,0.6342412451361867,0.5914354425298005,0.6731141199226306,0.020914944614906866,1000
patient_mean,ssim_error,f1,0.7236403995560489,0.6884435767227499,0.756154572147651,0.01682580060795706,1000
patient_mean,ssim_error,fpr,0.3567251461988304,0.2783444152992131,0.4359011627906977,0.03907418620275559,1000
patient_mean,mse_ssim_score,auroc,0.7074544337497441,0.6601403282602866,0.7492479080880798,0.022764448898302016,1000
patient_mean,mse_ssim_score,accuracy,0.656934306569343,0.621897810218978,0.6905474452554744,0.018419951593050467,1000
patient_mean,mse_ssim_score,precision,0.8461538461538461,0.810342617152962,0.8829516539440203,0.01875943011838856,1000
patient_mean,mse_ssim_score,recall,0.6634241245136187,0.623321437366012,0.7018928141308711,0.020869035625167037,1000
patient_mean,mse_ssim_score,f1,0.7437295528898582,0.710458822351793,0.7737998330681073,0.016680281311230033,1000
patient_mean,mse_ssim_score,fpr,0.36257309941520466,0.28888888888888886,0.43317525981232974,0.03718487511832249,1000
patient_mean,retina_band_mse,auroc,0.8798894122465697,0.8500808806555856,0.905289842785151,0.014335334913993195,1000
patient_mean,retina_band_mse,accuracy,0.8058394160583942,0.7751824817518248,0.8335766423357664,0.015397253565626288,1000
patient_mean,retina_band_mse,precision,0.9379310344827586,0.9149376291117114,0.9583356126914662,0.011427022178083895,1000
patient_mean,retina_band_mse,recall,0.7937743190661478,0.7584758761166192,0.8274630864491545,0.017827321216573433,1000
patient_mean,retina_band_mse,f1,0.8598524762908325,0.8350280555862827,0.8821070122435999,0.012206452140627294,1000
patient_mean,retina_band_mse,fpr,0.15789473684210525,0.10908102766798418,0.2154750297909219,0.027573071229165507,1000
patient_mean,retina_weighted_mse,auroc,0.8828816529000841,0.8525270482178637,0.9075318618415718,0.014355542038897861,1000
patient_mean,retina_weighted_mse,accuracy,0.7985401459854015,0.7664233576642335,0.8263138686131387,0.015637614263767394,1000
patient_mean,retina_weighted_mse,precision,0.9331797235023042,0.9067583732057417,0.9552941176470588,0.012149195518971725,1000
patient_mean,retina_weighted_mse,recall,0.7879377431906615,0.75,0.8213050107292098,0.018349788292311025,1000
patient_mean,retina_weighted_mse,f1,0.8544303797468354,0.8295960520813808,0.8767994823707337,0.012401901410255734,1000
patient_mean,retina_weighted_mse,fpr,0.1695906432748538,0.11727582846003898,0.22840807675145022,0.028990768564510907,1000
patient_mean,topk_mse_5,auroc,0.926456868500694,0.9012872115957984,0.9477752211846298,0.011739777947834063,1000
patient_mean,topk_mse_5,accuracy,0.8248175182481752,0.7956204379562044,0.8525547445255475,0.014426875810327065,1000
patient_mean,topk_mse_5,precision,0.964622641509434,0.946872952360492,0.9812228511254442,0.0088339704946427,1000
patient_mean,topk_mse_5,recall,0.7957198443579766,0.7619001116071428,0.8305434685837655,0.01794046402164676,1000
patient_mean,topk_mse_5,f1,0.8720682302771855,0.8504759541742575,0.8946328181553242,0.011522007999728946,1000
patient_mean,topk_mse_5,fpr,0.08771929824561403,0.04733031674208145,0.13255020080321284,0.02138961754960574,1000
patient_mean,topk_mse_10,auroc,0.9127471727307893,0.8883075243223376,0.9357100078398104,0.012375376791267526,1000
patient_mean,topk_mse_10,accuracy,0.8145985401459854,0.7868613138686131,0.8423357664233576,0.01498473557676367,1000
patient_mean,topk_mse_10,precision,0.9552941176470588,0.9367518945387798,0.973433145206243,0.00991727293736783,1000
patient_mean,topk_mse_10,recall,0.7898832684824902,0.7552859167718645,0.8251010779212249,0.018189164821580887,1000
patient_mean,topk_mse_10,f1,0.8647497337593184,0.84129822919666,0.8862923985421407,0.012023063258741173,1000
patient_mean,topk_mse_10,fpr,0.1111111111111111,0.06702979515828678,0.15978157644824312,0.023951856622296524,1000
patient_mean,ensemble_mse_l1,auroc,0.8509795890504471,0.8198096473746674,0.8822024285066032,0.015858649242421734,1000
patient_mean,ensemble_mse_l1,accuracy,0.7678832116788321,0.7357299270072992,0.8,0.016702158838110517,1000
patient_mean,ensemble_mse_l1,precision,0.9043280182232346,0.8770657813318102,0.9290465631929047,0.013683402224688283,1000
patient_mean,ensemble_mse_l1,recall,0.7723735408560312,0.7357660796685186,0.8089690680112355,0.01896824730231409,1000
patient_mean,ensemble_mse_l1,f1,0.8331584470094439,0.8063734578458872,0.8598198146225144,0.013499160162210599,1000
patient_mean,ensemble_mse_l1,fpr,0.24561403508771928,0.18452380952380953,0.3086942875078468,0.0320998857370689,1000
patient_mean,ensemble_mse_l1_ssim,auroc,0.8323890140396386,0.7973323804107277,0.864668060977715,0.017538677066701803,1000
patient_mean,ensemble_mse_l1_ssim,accuracy,0.7605839416058394,0.7284671532846715,0.7927007299270074,0.016348302291187417,1000
patient_mean,ensemble_mse_l1_ssim,precision,0.8995433789954338,0.8707290008201862,0.9281201033329098,0.014435548638290621,1000
patient_mean,ensemble_mse_l1_ssim,recall,0.7665369649805448,0.7296118838227886,0.8022433196918632,0.018455952985059074,1000
patient_mean,ensemble_mse_l1_ssim,f1,0.8277310924369747,0.800870393661471,0.8530666397672493,0.013077964582582856,1000
patient_mean,ensemble_mse_l1_ssim,fpr,0.2573099415204678,0.19077517162471397,0.3257504409171076,0.03408781766525789,1000
patient_mean,ensemble_mse_retina,auroc,0.8814822399708739,0.8532429399570535,0.9096000397869951,0.01444873585755575,1000
patient_mean,ensemble_mse_retina,accuracy,0.7970802919708029,0.7649635036496351,0.8277372262773722,0.015626697550471358,1000
patient_mean,ensemble_mse_retina,precision,0.9391100702576113,0.9148835093748421,0.9608294930875576,0.011632378726496261,1000
patient_mean,ensemble_mse_retina,recall,0.7801556420233463,0.744178382166163,0.8181862571022728,0.01876137418401735,1000
patient_mean,ensemble_mse_retina,f1,0.8522848034006376,0.8276464220866894,0.8761970131241514,0.012551959725769448,1000
patient_mean,ensemble_mse_retina,fpr,0.15204678362573099,0.09941429661109294,0.20809248554913296,0.027546209757384137,1000
patient_mean,ensemble_mse_ssim_topk,auroc,0.891505677293103,0.8637114920953165,0.9159048050494116,0.013978416677093155,1000
