patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
top2_mean,95,ssim_error,0.32133888602256766,0.7815095455890051,0.362043795620438,0.9529411764705882,0.1575875486381323,0.2704507512520868,0.023391812865497075,167,4,433,81
top2_mean,97,ssim_error,0.34921356558799743,0.7815095455890051,0.30656934306569344,0.9534883720930233,0.07976653696498054,0.14721723518850988,0.011695906432748537,169,2,473,41
top2_mean,99,ssim_error,0.3863000208139419,0.7815095455890051,0.27883211678832115,0.9166666666666666,0.042801556420233464,0.08178438661710037,0.011695906432748537,169,2,492,22
top2_mean,95,mse_ssim_score,0.06586745325475932,0.7894850615514143,0.37372262773722625,0.956989247311828,0.17315175097276264,0.2932454695222405,0.023391812865497075,167,4,425,89
top2_mean,97,mse_ssim_score,0.07126208405941725,0.7894850615514143,0.3197080291970803,0.9615384615384616,0.09727626459143969,0.17667844522968199,0.011695906432748537,169,2,464,50
top2_mean,99,mse_ssim_score,0.07981104098260403,0.7894850615514143,0.28029197080291973,0.92,0.04474708171206226,0.08534322820037106,0.011695906432748537,169,2,491,23
top2_mean,95,retina_band_mse,0.0020935445325449106,0.9140100575693448,0.6437956204379562,0.9927007299270073,0.5291828793774319,0.6903553299492385,0.011695906432748537,169,2,242,272
top2_mean,97,retina_band_mse,0.002363512315787372,0.9140100575693448,0.5941605839416059,0.9957983193277311,0.46108949416342415,0.6303191489361702,0.005847953216374269,170,1,277,237
top2_mean,99,retina_band_mse,0.003986438773572443,0.9140100575693448,0.35912408759124087,1.0,0.14591439688715954,0.2546689303904924,0.0,171,0,439,75
top2_mean,95,retina_weighted_mse,0.0019879049854353062,0.9182879377431907,0.6496350364963503,0.9892857142857143,0.5389105058365758,0.6977329974811083,0.017543859649122806,168,3,237,277
top2_mean,97,retina_weighted_mse,0.0023243093327619106,0.9182879377431907,0.5781021897810219,0.9955947136563876,0.4396887159533074,0.6099865047233468,0.005847953216374269,170,1,288,226
top2_mean,99,retina_weighted_mse,0.003709522054996339,0.9182879377431907,0.36642335766423356,1.0,0.1556420233463035,0.26936026936026936,0.0,171,0,434,80
top2_mean,95,topk_mse_5,0.021192795876413564,0.9479486654379139,0.6452554744525547,0.9963369963369964,0.5291828793774319,0.6912325285895807,0.005847953216374269,170,1,242,272
top2_mean,97,topk_mse_5,0.026026980355381955,0.9479486654379139,0.545985401459854,0.9951219512195122,0.3968871595330739,0.5674547983310153,0.005847953216374269,170,1,310,204
top2_mean,99,topk_mse_5,0.03907418504357324,0.9479486654379139,0.3927007299270073,1.0,0.19066147859922178,0.3202614379084967,0.0,171,0,416,98
top2_mean,95,topk_mse_10,0.012899032281711688,0.9391767356133525,0.6496350364963503,0.9963768115942029,0.5350194552529183,0.6962025316455697,0.005847953216374269,170,1,239,275
top2_mean,97,topk_mse_10,0.015605662334710349,0.9391767356133525,0.5722627737226277,0.9955156950672646,0.43190661478599224,0.6024423337856174,0.005847953216374269,170,1,292,222
top2_mean,99,topk_mse_10,0.023626879714429314,0.9391767356133525,0.39854014598540144,1.0,0.19844357976653695,0.33116883116883117,0.0,171,0,412,102
top2_mean,95,ensemble_mse_l1,3.859368434852271,0.89626140578424,0.6131386861313869,0.9882352941176471,0.490272373540856,0.6553966189856957,0.017543859649122806,168,3,262,252
top2_mean,97,ensemble_mse_l1,4.76095186400641,0.89626140578424,0.5518248175182482,0.9952153110047847,0.4046692607003891,0.5753803596127247,0.005847953216374269,170,1,306,208
top2_mean,99,ensemble_mse_l1,7.142215952313767,0.89626140578424,0.3927007299270073,1.0,0.19066147859922178,0.3202614379084967,0.0,171,0,416,98
top2_mean,95,ensemble_mse_l1_ssim,3.645145150067541,0.8804924113136278,0.5737226277372263,0.9911504424778761,0.4357976653696498,0.6054054054054054,0.011695906432748537,169,2,290,224
top2_mean,97,ensemble_mse_l1_ssim,4.31056556517298,0.8804924113136278,0.5021897810218978,0.9887005649717514,0.3404669260700389,0.5065123010130246,0.011695906432748537,169,2,339,175
top2_mean,99,ensemble_mse_l1_ssim,6.056689288077786,0.8804924113136278,0.37372262773722625,1.0,0.16536964980544747,0.2838063439065108,0.0,171,0,429,85
top2_mean,95,ensemble_mse_retina,3.9783513047152046,0.9176280519716933,0.6496350364963503,0.9892857142857143,0.5389105058365758,0.6977329974811083,0.017543859649122806,168,3,237,277
top2_mean,97,ensemble_mse_retina,5.406011977441405,0.9176280519716933,0.5620437956204379,0.9953703703703703,0.4182879377431907,0.589041095890411,0.005847953216374269,170,1,299,215
top2_mean,99,ensemble_mse_retina,9.645599893689704,0.9176280519716933,0.362043795620438,1.0,0.14980544747081712,0.26057529610829105,0.0,171,0,437,77
top2_mean,95,ensemble_mse_ssim_topk,3.8939718655662126,0.9197214826950646,0.6598540145985401,0.9895470383275261,0.5525291828793775,0.7091136079900124,0.017543859649122806,168,3,230,284
top2_mean,97,ensemble_mse_ssim_topk,5.426758951958175,0.9197214826950646,0.5401459854014599,0.9950248756218906,0.38910505836575876,0.5594405594405595,0.005847953216374269,170,1,314,200
top2_mean,99,ensemble_mse_ssim_topk,8.466093522814763,0.9197214826950646,0.38686131386861317,1.0,0.1828793774319066,0.3092105263157895,0.0,171,0,420,94
top2_mean,95,ensemble_l1_ssim_topk,3.3374873388940487,0.9078549161489975,0.6423357664233577,0.9890909090909091,0.5291828793774319,0.6894803548795945,0.017543859649122806,168,3,242,272
top2_mean,97,ensemble_l1_ssim_topk,4.088856503546197,0.9078549161489975,0.5751824817518248,0.9955555555555555,0.4357976653696498,0.6062246278755075,0.005847953216374269,170,1,290,224
top2_mean,99,ensemble_l1_ssim_topk,6.84890891136552,0.9078549161489975,0.3722627737226277,1.0,0.16342412451361868,0.2809364548494983,0.0,171,0,430,84
top2_mean,95,ensemble_mse_l1_retina,3.547758191734466,0.9061369376749266,0.6408759124087591,0.9890510948905109,0.5272373540856031,0.6878172588832487,0.017543859649122806,168,3,243,271
top2_mean,97,ensemble_mse_l1_retina,4.5391437223706586,0.9061369376749266,0.5708029197080292,0.9954954954954955,0.42996108949416345,0.6005434782608695,0.005847953216374269,170,1,293,221
top2_mean,99,ensemble_mse_l1_retina,7.628676172066021,0.9061369376749266,0.381021897810219,1.0,0.17509727626459143,0.2980132450331126,0.0,171,0,424,90
top2_mean,95,ensemble_all_base,3.5219333888678666,0.9146130566364031,0.6627737226277373,0.9896193771626297,0.556420233463035,0.7123287671232876,0.017543859649122806,168,3,228,286
top2_mean,97,ensemble_all_base,4.643389049013326,0.9146130566364031,0.5708029197080292,0.9954954954954955,0.42996108949416345,0.6005434782608695,0.005847953216374269,170,1,293,221
top2_mean,99,ensemble_all_base,8.021792660308119,0.9146130566364031,0.3708029197080292,1.0,0.1614785992217899,0.2780569514237856,0.0,171,0,431,83
