patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
max,ensemble_mse_l1,CNV,178,250,6.325298646425453,3.0768086574756826,127,0.7134831460674157
max,ensemble_mse_l1,DME,167,250,5.70407285183935,4.176932882467161,88,0.5269461077844312
max,ensemble_mse_l1,DRUSEN,169,250,2.1174765330559913,1.7595000748848542,14,0.08284023668639054
max,ensemble_mse_l1,NORMAL,171,250,0.9531252393624436,0.9953577484931223,2,0.011695906432748537
max,ensemble_mse_l1_ssim,CNV,178,250,5.068229435124466,2.29942231084571,111,0.6235955056179775
max,ensemble_mse_l1_ssim,DME,167,250,4.5502193210468445,3.099906463631609,78,0.46706586826347307
max,ensemble_mse_l1_ssim,DRUSEN,169,250,1.874380419087318,1.354357206806402,12,0.07100591715976332
max,ensemble_mse_l1_ssim,NORMAL,171,250,1.0047746926885766,0.9448757085103,2,0.011695906432748537
max,ensemble_mse_retina,CNV,178,250,7.580993010559419,4.005659938631691,127,0.7134831460674157
max,ensemble_mse_retina,DME,167,250,6.926679214388453,5.622195808073571,84,0.5029940119760479
max,ensemble_mse_retina,DRUSEN,169,250,2.326094321304086,2.5018534743069414,13,0.07692307692307693
max,ensemble_mse_retina,NORMAL,171,250,0.7109127875328418,0.9732147217661946,1,0.005847953216374269
max,ensemble_mse_ssim_topk,CNV,178,250,7.308789900902341,3.815762398278443,142,0.797752808988764
max,ensemble_mse_ssim_topk,DME,167,250,6.5109913351671524,5.101794153130571,88,0.5269461077844312
max,ensemble_mse_ssim_topk,DRUSEN,169,250,2.4184752556832745,2.2927599356203356,16,0.09467455621301775
max,ensemble_mse_ssim_topk,NORMAL,171,250,0.857835027857185,0.9266427659273129,2,0.011695906432748537
max,ensemble_l1_ssim_topk,CNV,178,250,5.6575382966057886,2.675721863886462,138,0.7752808988764045
max,ensemble_l1_ssim_topk,DME,167,250,5.027309022276059,3.591438514638399,87,0.5209580838323353
max,ensemble_l1_ssim_topk,DRUSEN,169,250,2.0483567159267357,1.6720013050371139,16,0.09467455621301775
max,ensemble_l1_ssim_topk,NORMAL,171,250,0.8818287299330949,0.8322691286327867,1,0.005847953216374269
max,ensemble_mse_l1_retina,CNV,178,250,6.333767248220718,3.1215672258122704,130,0.7303370786516854
max,ensemble_mse_l1_retina,DME,167,250,5.776959515505355,4.386452969943333,88,0.5269461077844312
max,ensemble_mse_l1_retina,DRUSEN,169,250,2.0666381940112637,1.9311756931240904,14,0.08284023668639054
max,ensemble_mse_l1_retina,NORMAL,171,250,0.7973168643288578,0.9221269978096891,2,0.011695906432748537
max,ensemble_all_base,CNV,178,250,6.563106588731036,3.2686541104258904,132,0.7415730337078652
max,ensemble_all_base,DME,167,250,5.914102282795183,4.51226018461936,85,0.5089820359281437
max,ensemble_all_base,DRUSEN,169,250,2.1836736099429257,2.049174183428053,15,0.08875739644970414
max,ensemble_all_base,NORMAL,171,250,0.8033530519250067,0.8798969575128673,1,0.005847953216374269
top2_mean,mse,CNV,178,250,0.0028226026899594646,0.001084300731806379,151,0.848314606741573
top2_mean,mse,DME,167,250,0.0025385545265531827,0.0015648660451931043,97,0.5808383233532934
top2_mean,mse,DRUSEN,169,250,0.0012376895402565037,0.0006262420878134956,15,0.08875739644970414
top2_mean,mse,NORMAL,171,250,0.000800519618215938,0.0002671153284579943,3,0.017543859649122806
top2_mean,l1,CNV,178,250,0.03101205581464292,0.006041012962362678,97,0.5449438202247191
top2_mean,l1,DME,167,250,0.02932666039685468,0.007972241262750333,71,0.4251497005988024
top2_mean,l1,DRUSEN,169,250,0.02174075136578383,0.003939034393883873,8,0.047337278106508875
top2_mean,l1,NORMAL,171,250,0.01930461378430414,0.003352867982613558,2,0.011695906432748537
top2_mean,ssim_error,CNV,178,250,0.2836357189363308,0.06422317579255392,44,0.24719101123595505
top2_mean,ssim_error,DME,167,250,0.2628416536810869,0.07175141633586835,35,0.20958083832335328
top2_mean,ssim_error,DRUSEN,169,250,0.20920170605535338,0.05370834323886891,6,0.03550295857988166
top2_mean,ssim_error,NORMAL,171,250,0.1874527469364523,0.054364958209868273,4,0.023391812865497075
top2_mean,mse_ssim_score,CNV,178,250,0.05897424471554127,0.013431046576495463,47,0.2640449438202247
top2_mean,mse_ssim_score,DME,167,250,0.054573817200914115,0.015311202466590386,38,0.2275449101796407
top2_mean,mse_ssim_score,DRUSEN,169,250,0.04281484448632016,0.010983554702375104,6,0.03550295857988166
top2_mean,mse_ssim_score,NORMAL,171,250,0.038128231134679585,0.011036772566729297,4,0.023391812865497075
top2_mean,retina_band_mse,CNV,178,250,0.0032515999618420647,0.0011651269937504776,139,0.7808988764044944
top2_mean,retina_band_mse,DME,167,250,0.003010518990406867,0.0018622346445423595,93,0.5568862275449101
top2_mean,retina_band_mse,DRUSEN,169,250,0.0015287764459819473,0.0008673335373990452,17,0.10059171597633136
top2_mean,retina_band_mse,NORMAL,171,250,0.0009689330741523476,0.0003105253400871701,2,0.011695906432748537
top2_mean,retina_weighted_mse,CNV,178,250,0.00311156769814179,0.0011209927514326044,148,0.8314606741573034
top2_mean,retina_weighted_mse,DME,167,250,0.002853274596004585,0.00175243830548834,99,0.592814371257485
top2_mean,retina_weighted_mse,DRUSEN,169,250,0.0014293186583373002,0.0007757133922234286,17,0.10059171597633136
top2_mean,retina_weighted_mse,NORMAL,171,250,0.0009082109309604925,0.0002886142138323026,2,0.011695906432748537
top2_mean,topk_mse_5,CNV,178,250,0.034330716712421244,0.014006838924485693,148,0.8314606741573034
top2_mean,topk_mse_5,DME,167,250,0.03024376115432667,0.020611609440233443,94,0.562874251497006
top2_mean,topk_mse_5,DRUSEN,169,250,0.014365823462759778,0.009330067357150217,13,0.07692307692307693
top2_mean,topk_mse_5,NORMAL,171,250,0.007613704320620637,0.0028563916275165043,1,0.005847953216374269
top2_mean,topk_mse_10,CNV,178,250,0.02138392995059323,0.008367454135061996,151,0.848314606741573
top2_mean,topk_mse_10,DME,167,250,0.018990896197459743,0.012439508995301484,100,0.5988023952095808
top2_mean,topk_mse_10,DRUSEN,169,250,0.0088375501979429,0.005391083649023246,13,0.07692307692307693
top2_mean,topk_mse_10,NORMAL,171,250,0.005021492105075403,0.0017148330960347793,1,0.005847953216374269
top2_mean,ensemble_mse_l1,CNV,178,250,6.0450476737602195,2.7061965654815516,142,0.797752808988764
top2_mean,ensemble_mse_l1,DME,167,250,5.308867553743708,3.8495348809815177,92,0.5508982035928144
top2_mean,ensemble_mse_l1,DRUSEN,169,250,1.9528971484865858,1.5858928717317367,16,0.09467455621301775
top2_mean,ensemble_mse_l1,NORMAL,171,250,0.8419344117870805,0.8837932991963575,2,0.011695906432748537
top2_mean,ensemble_mse_l1_ssim,CNV,178,250,4.858715144076201,2.0577313090151295,122,0.6853932584269663
top2_mean,ensemble_mse_l1_ssim,DME,167,250,4.261305062253945,2.8709660306978217,83,0.49700598802395207
