patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
mean,ensemble_mse_l1_retina,NORMAL,171,250,0.6610138456164525,0.8231139290527231,25,0.14619883040935672
mean,ensemble_all_base,CNV,178,250,6.729484953390318,2.9936719595076187,177,0.9943820224719101
mean,ensemble_all_base,DME,167,250,5.942681430457628,4.679271680447401,151,0.9041916167664671
mean,ensemble_all_base,DRUSEN,169,250,2.147676252243028,2.3518908303074357,94,0.5562130177514792
mean,ensemble_all_base,NORMAL,171,250,0.5884132017247821,0.9081507079648806,16,0.0935672514619883
max,mse,CNV,178,250,0.002796924153729971,0.0011342240248286648,114,0.6404494382022472
max,mse,DME,167,250,0.0026393101692149036,0.0016427543419326863,78,0.46706586826347307
max,mse,DRUSEN,169,250,0.0013362072761577846,0.0007490120255108478,16,0.09467455621301775
max,mse,NORMAL,171,250,0.0008631505877832918,0.0003251577087101386,2,0.011695906432748537
max,l1,CNV,178,250,0.030939599446784864,0.005958877988717019,79,0.4438202247191011
max,l1,DME,167,250,0.029767796798737416,0.008236473502665006,68,0.40718562874251496
max,l1,DRUSEN,169,250,0.022277999057616304,0.004213046988866313,7,0.04142011834319527
max,l1,NORMAL,171,250,0.019910363001171563,0.0037322481924441445,2,0.011695906432748537
max,retina_band_mse,CNV,178,250,0.0032257430688372923,0.0012392671790881363,114,0.6404494382022472
max,retina_band_mse,DME,167,250,0.003094044403858927,0.0018629374923115358,86,0.5149700598802395
max,retina_band_mse,DRUSEN,169,250,0.0016442734046188418,0.0009978528066474357,15,0.08875739644970414
max,retina_band_mse,NORMAL,171,250,0.0010491750566955509,0.0004050781859931868,2,0.011695906432748537
max,retina_weighted_mse,CNV,178,250,0.0030765654015605442,0.001182119082529928,122,0.6853932584269663
max,retina_weighted_mse,DME,167,250,0.0029402994135990924,0.0017680838280593357,87,0.5209580838323353
max,retina_weighted_mse,DRUSEN,169,250,0.0015377407864606367,0.0009049786918566612,15,0.08875739644970414
max,retina_weighted_mse,NORMAL,171,250,0.00097979625876939,0.00036634529096520485,3,0.017543859649122806
max,topk_mse_5,CNV,178,250,0.034170115052649094,0.015726904149074083,107,0.601123595505618
max,topk_mse_5,DME,167,250,0.031711755738688396,0.021739516038599686,67,0.40119760479041916
max,topk_mse_5,DRUSEN,169,250,0.015997949037039553,0.011795818240564946,16,0.09467455621301775
max,topk_mse_5,NORMAL,171,250,0.008357020794844194,0.0039260816916751404,1,0.005847953216374269
max,topk_mse_10,CNV,178,250,0.021238269655850114,0.009166729223669613,119,0.6685393258426966
max,topk_mse_10,DME,167,250,0.01990638141001676,0.013200112994819428,78,0.46706586826347307
max,topk_mse_10,DRUSEN,169,250,0.009740801260823103,0.006689718398822229,16,0.09467455621301775
max,topk_mse_10,NORMAL,171,250,0.005466409373418405,0.002242738345981854,1,0.005847953216374269
max,ensemble_mse_l1,CNV,178,250,5.814863381933532,2.7169585679296153,110,0.6179775280898876
max,ensemble_mse_l1,DME,167,250,5.385199166045229,3.938531858343194,77,0.46107784431137727
max,ensemble_mse_l1,DRUSEN,169,250,2.099030054915135,1.7892005756327005,13,0.07692307692307693
max,ensemble_mse_l1,NORMAL,171,250,0.9596018982883155,1.0079356141387066,2,0.011695906432748537
max,ensemble_mse_retina,CNV,178,250,6.873425733560303,3.4958506250951635,115,0.6460674157303371
max,ensemble_mse_retina,DME,167,250,6.458518268444321,5.183155711440678,82,0.49101796407185627
max,ensemble_mse_retina,DRUSEN,169,250,2.31775689039039,2.545177485563825,13,0.07692307692307693
max,ensemble_mse_retina,NORMAL,171,250,0.7274909986989193,1.0501907869395268,3,0.017543859649122806
max,ensemble_mse_l1_retina,CNV,178,250,5.7917314997279785,2.7493533032735167,115,0.6460674157303371
max,ensemble_mse_l1_retina,DME,167,250,5.426239391622337,4.079775125155405,82,0.49101796407185627
max,ensemble_mse_l1_retina,DRUSEN,169,250,2.054874883466405,1.9618556072695112,13,0.07692307692307693
max,ensemble_mse_l1_retina,NORMAL,171,250,0.8095087293940165,0.9583333851697617,2,0.011695906432748537
max,ensemble_all_base,CNV,178,250,7.197911107310041,3.6416892082862233,127,0.7134831460674157
max,ensemble_all_base,DME,167,250,6.689784192716587,5.319151499696729,84,0.5029940119760479
max,ensemble_all_base,DRUSEN,169,250,2.470498204563886,2.6942359758955723,17,0.10059171597633136
max,ensemble_all_base,NORMAL,171,250,0.7360993835085093,1.040730991888147,2,0.011695906432748537
top2_mean,mse,CNV,178,250,0.0026926881695176195,0.000971054502520576,135,0.7584269662921348
top2_mean,mse,DME,167,250,0.002484244763611315,0.0014892462285273364,87,0.5209580838323353
top2_mean,mse,DRUSEN,169,250,0.001267785081497243,0.0006654723291996364,15,0.08875739644970414
top2_mean,mse,NORMAL,171,250,0.0008283657323410615,0.0002886775256735708,2,0.011695906432748537
top2_mean,l1,CNV,178,250,0.03037906845173469,0.005629366139484561,86,0.48314606741573035
top2_mean,l1,DME,167,250,0.02900026515014688,0.007604051993390907,69,0.41317365269461076
top2_mean,l1,DRUSEN,169,250,0.021854914881884117,0.0039169581940528,7,0.04142011834319527
top2_mean,l1,NORMAL,171,250,0.01947707455463659,0.003345502635561536,2,0.011695906432748537
top2_mean,retina_band_mse,CNV,178,250,0.0031014166424427163,0.0010469639257876368,136,0.7640449438202247
top2_mean,retina_band_mse,DME,167,250,0.0029393507660544584,0.0017359807209564187,91,0.5449101796407185
top2_mean,retina_band_mse,DRUSEN,169,250,0.0015617382312957658,0.0009035352017382467,16,0.09467455621301775
top2_mean,retina_band_mse,NORMAL,171,250,0.0010046744235785313,0.00034924988405708653,2,0.011695906432748537
top2_mean,retina_weighted_mse,CNV,178,250,0.002968285677842011,0.0010034960418788205,136,0.7640449438202247
top2_mean,retina_weighted_mse,DME,167,250,0.002787872348649901,0.0016411076287417537,93,0.5568862275449101
top2_mean,retina_weighted_mse,DRUSEN,169,250,0.0014614205126865067,0.000813876247224847,17,0.10059171597633136
top2_mean,retina_weighted_mse,NORMAL,171,250,0.0009411934758767481,0.0003212119968047675,2,0.011695906432748537
top2_mean,topk_mse_5,CNV,178,250,0.032753023298017714,0.012697333315542235,123,0.6910112359550562
top2_mean,topk_mse_5,DME,167,250,0.02966458431283331,0.019529716707194795,71,0.4251497005988024
top2_mean,topk_mse_5,DRUSEN,169,250,0.014910928880211649,0.010132606842489926,12,0.07100591715976332
top2_mean,topk_mse_5,NORMAL,171,250,0.008047236668828235,0.003579842141142562,1,0.005847953216374269
top2_mean,topk_mse_10,CNV,178,250,0.02039604108215546,0.007583067267604704,126,0.7078651685393258
top2_mean,topk_mse_10,DME,167,250,0.01865771794022463,0.011924059628489594,82,0.49101796407185627
top2_mean,topk_mse_10,DRUSEN,169,250,0.009132315004492382,0.00583060237041336,12,0.07100591715976332
top2_mean,topk_mse_10,NORMAL,171,250,0.005266441643641045,0.0020354292595534127,1,0.005847953216374269
top2_mean,ensemble_mse_l1,CNV,178,250,5.55869311361261,2.3912783042096986,129,0.7247191011235955
top2_mean,ensemble_mse_l1,DME,167,250,5.012104693549513,3.5864056919563727,87,0.5209580838323353
top2_mean,ensemble_mse_l1,DRUSEN,169,250,1.9317984152555565,1.6221492942551012,17,0.10059171597633136
top2_mean,ensemble_mse_l1,NORMAL,171,250,0.8452486803784288,0.8969719485269579,3,0.017543859649122806
top2_mean,ensemble_mse_retina,CNV,178,250,6.564642415336645,2.9766116149231094,138,0.7752808988764045
top2_mean,ensemble_mse_retina,DME,167,250,5.991845450479535,4.771183257367397,93,0.5568862275449101
top2_mean,ensemble_mse_retina,DRUSEN,169,250,2.0978343232927044,2.2796230581428945,18,0.10650887573964497
top2_mean,ensemble_mse_retina,NORMAL,171,250,0.6177593823289389,0.9234997519515123,2,0.011695906432748537
top2_mean,ensemble_mse_l1_retina,CNV,178,250,5.548085065392023,2.3858548993706328,133,0.7471910112359551
top2_mean,ensemble_mse_l1_retina,DME,167,250,5.05595893151197,3.757475932784476,91,0.5449101796407185
top2_mean,ensemble_mse_l1_retina,DRUSEN,169,250,1.8836722867622897,1.7770190330917133,17,0.10059171597633136
top2_mean,ensemble_mse_l1_retina,NORMAL,171,250,0.7055276881178693,0.8490380328965118,3,0.017543859649122806
top2_mean,ensemble_all_base,CNV,178,250,6.872448396116857,3.054566214250638,142,0.797752808988764
top2_mean,ensemble_all_base,DME,167,250,6.197845715690507,4.867288915588837,92,0.5508982035928144
top2_mean,ensemble_all_base,DRUSEN,169,250,2.2309984421335027,2.3856052990243413,15,0.08875739644970414
top2_mean,ensemble_all_base,NORMAL,171,250,0.6312058034295328,0.9294470448935934,1,0.005847953216374269
