level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_max,ensemble_all_base,precision,0.991304347826087,0.9774774774774775,1.0,0.006259459455020015,1000
patient_max,ensemble_all_base,recall,0.44357976653696496,0.4023576923076923,0.48549323017408125,0.02160890567705666,1000
patient_max,ensemble_all_base,f1,0.6129032258064516,0.5725913139580688,0.6516073974555823,0.020747756042255126,1000
patient_max,ensemble_all_base,fpr,0.011695906432748537,0.0,0.030125045637093825,0.008294877289418062,1000
patient_top2_mean,mse,auroc,0.9122465697317222,0.8900606916581608,0.9310248038605122,0.010798000422450944,1000
patient_top2_mean,mse,accuracy,0.5927007299270073,0.5532846715328467,0.6291970802919709,0.019039126177702988,1000
patient_top2_mean,mse,precision,0.9916317991631799,0.9786301859799713,1.0,0.005789978913598447,1000
patient_top2_mean,mse,recall,0.46108949416342415,0.41512045488553045,0.5020156165942882,0.022801561660237297,1000
patient_top2_mean,mse,f1,0.6294820717131474,0.5854972247918594,0.6676017179023508,0.021434719005541652,1000
patient_top2_mean,mse,fpr,0.011695906432748537,0.0,0.029940119760479042,0.008069087176855536,1000
patient_top2_mean,l1,auroc,0.8534598493640065,0.8230612058236467,0.881456649523885,0.015093797334345446,1000
patient_top2_mean,l1,accuracy,0.4832116788321168,0.44813868613138685,0.5182481751824818,0.018425949197651323,1000
patient_top2_mean,l1,precision,0.9878048780487805,0.9687450864779874,1.0,0.008599763304353586,1000
patient_top2_mean,l1,recall,0.3151750972762646,0.2774563589583838,0.35617116506171165,0.019574220137149878,1000
patient_top2_mean,l1,f1,0.4778761061946903,0.43291654197216817,0.5245028188302905,0.02271467800517858,1000
patient_top2_mean,l1,fpr,0.011695906432748537,0.0,0.0289876137512639,0.008047553120196763,1000
patient_top2_mean,retina_band_mse,auroc,0.9093794798279746,0.8849095365888124,0.9306910654491725,0.01153610020311036,1000
patient_top2_mean,retina_band_mse,accuracy,0.6014598540145986,0.5664233576642336,0.637956204379562,0.018409991124653864,1000
patient_top2_mean,retina_band_mse,precision,0.9918367346938776,0.9787211311147481,1.0,0.005770814611622364,1000
patient_top2_mean,retina_band_mse,recall,0.4727626459143969,0.43410211745543387,0.5120796671503886,0.020753501549837162,1000
patient_top2_mean,retina_band_mse,f1,0.6403162055335968,0.6037684085203302,0.675466262760663,0.01914839326439863,1000
patient_top2_mean,retina_band_mse,fpr,0.011695906432748537,0.0,0.029766360136869112,0.008254383626055335,1000
patient_top2_mean,retina_weighted_mse,auroc,0.9142489817279906,0.8919717010532732,0.9351377738146012,0.011256618712713691,1000
patient_top2_mean,retina_weighted_mse,accuracy,0.6058394160583942,0.5708029197080292,0.6438321167883212,0.018829625024195114,1000
patient_top2_mean,retina_weighted_mse,precision,0.9919354838709677,0.9786324786324786,1.0,0.0057214716534840365,1000
patient_top2_mean,retina_weighted_mse,recall,0.4785992217898833,0.4385931174089069,0.5236359448057387,0.02197566139441535,1000
patient_top2_mean,retina_weighted_mse,f1,0.6456692913385826,0.6074845440711562,0.6854256202705197,0.020135441060329672,1000
patient_top2_mean,retina_weighted_mse,fpr,0.011695906432748537,0.0,0.030125045637093825,0.008255529110709373,1000
patient_top2_mean,topk_mse_5,auroc,0.944182765604023,0.9250008049403842,0.9596389978436878,0.009170994104988207,1000
patient_top2_mean,topk_mse_5,accuracy,0.5489051094890511,0.5124087591240876,0.5854014598540146,0.019117313083236567,1000
patient_top2_mean,topk_mse_5,precision,0.9951690821256038,0.9841184041184041,1.0,0.004986567151470232,1000
patient_top2_mean,topk_mse_5,recall,0.40077821011673154,0.3596722821290149,0.4431862571022727,0.021726368552581702,1000
patient_top2_mean,topk_mse_5,f1,0.5714285714285714,0.5282897747153662,0.6135215876253611,0.022168460765896292,1000
patient_top2_mean,topk_mse_5,fpr,0.005847953216374269,0.0,0.02030456852791878,0.006076526618449032,1000
patient_top2_mean,topk_mse_10,auroc,0.9367192299815688,0.9167847514964363,0.9546254857006774,0.009482930789697181,1000
patient_top2_mean,topk_mse_10,accuracy,0.5693430656934306,0.5328467153284672,0.6044160583941606,0.018266720605542942,1000
patient_top2_mean,topk_mse_10,precision,0.995475113122172,0.9848426573426574,1.0,0.004721403286205547,1000
patient_top2_mean,topk_mse_10,recall,0.4280155642023346,0.383709619039001,0.4720616570327553,0.021724470304570535,1000
patient_top2_mean,topk_mse_10,f1,0.5986394557823129,0.5533633324963907,0.6411624604725171,0.021379480217477275,1000
patient_top2_mean,topk_mse_10,fpr,0.005847953216374269,0.0,0.02,0.006087836508875271,1000
patient_top2_mean,ensemble_mse_l1,auroc,0.893428447903156,0.8704302060349984,0.9164718645767328,0.011596465569227882,1000
patient_top2_mean,ensemble_mse_l1,accuracy,0.5854014598540146,0.5474452554744526,0.621897810218978,0.018676175293401737,1000
patient_top2_mean,ensemble_mse_l1,precision,0.9872881355932204,0.9724354768153981,1.0,0.007050079903115407,1000
patient_top2_mean,ensemble_mse_l1,recall,0.45330739299610895,0.4122228834994792,0.49409621158736483,0.021794303870779838,1000
patient_top2_mean,ensemble_mse_l1,f1,0.6213333333333333,0.5813622624014836,0.6592329238278636,0.020633129327147278,1000
patient_top2_mean,ensemble_mse_l1,fpr,0.017543859649122806,0.0,0.03847222222222221,0.009735787735983456,1000
patient_top2_mean,ensemble_mse_retina,auroc,0.9153753384758914,0.8944519374187395,0.9352701354018138,0.010401874774125413,1000
patient_top2_mean,ensemble_mse_retina,accuracy,0.6102189781021898,0.5751824817518248,0.6423722627737226,0.018341066915990935,1000
patient_top2_mean,ensemble_mse_retina,precision,0.9920318725099602,0.98,1.0,0.005467624530347233,1000
patient_top2_mean,ensemble_mse_retina,recall,0.48443579766536965,0.4418560184979323,0.5252918287937743,0.021862623015910177,1000
patient_top2_mean,ensemble_mse_retina,f1,0.6509803921568628,0.6106624309392266,0.6863176979992376,0.019863376065613336,1000
patient_top2_mean,ensemble_mse_retina,fpr,0.011695906432748537,0.0,0.03048780487804878,0.008008975018128908,1000
patient_top2_mean,ensemble_mse_l1_retina,auroc,0.9031219423396363,0.8778956898761868,0.9245590980977902,0.011421136118148503,1000
patient_top2_mean,ensemble_mse_l1_retina,accuracy,0.5970802919708029,0.5605839416058395,0.6335766423357664,0.018301047884825682,1000
patient_top2_mean,ensemble_mse_l1_retina,precision,0.9877049180327869,0.9713025474457521,1.0,0.00703831056330909,1000
patient_top2_mean,ensemble_mse_l1_retina,recall,0.4688715953307393,0.4288392857142857,0.511364716557207,0.02155182251364806,1000
patient_top2_mean,ensemble_mse_l1_retina,f1,0.6358839050131926,0.5968100004591579,0.6727222442307155,0.019928497917166953,1000
patient_top2_mean,ensemble_mse_l1_retina,fpr,0.017543859649122806,0.0,0.04094169246646026,0.010009581157750353,1000
patient_top2_mean,ensemble_all_base,auroc,0.92340774114274,0.9020117288107374,0.941786441942768,0.010135603037157775,1000
patient_top2_mean,ensemble_all_base,accuracy,0.6116788321167883,0.5736861313868613,0.6467153284671533,0.019224606989649198,1000
patient_top2_mean,ensemble_all_base,precision,0.996,0.9874476987447699,1.0,0.0039660851514434535,1000
patient_top2_mean,ensemble_all_base,recall,0.48443579766536965,0.439597956813574,0.5267374741080869,0.02225914795867544,1000
patient_top2_mean,ensemble_all_base,f1,0.6518324607329843,0.6099476439790575,0.68886257484143,0.020207606160053643,1000
patient_top2_mean,ensemble_all_base,fpr,0.005847953216374269,0.0,0.018518518518518517,0.005754496297756351,1000
